Id_Cliente,Indicador_Status,Idade,Sexo,n_dependentes,nivel_educacao,estado_civil,renda,categoria_cartao,meses_contrato,n_produtos,limite_credito,total_transacoes
720204558,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36,4,1640.0,77
779635533,Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,21,5,2348.0,71
804658833,Existing Customer,53,F,3,Unknown,Married,Less than $40K,Blue,48,5,1657.0,73
756691608,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,30,5,4554.0,81
806219808,Existing Customer,52,M,3,College,Unknown,$120K +,Blue,47,5,5119.0,88
826266483,Existing Customer,39,F,2,College,Single,Unknown,Blue,35,6,10600.0,81
775152708,Attrited Customer,49,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,39,2,20769.0,43
787596558,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,23,5,7116.0,85
803205258,Existing Customer,51,F,3,Graduate,Single,Unknown,Blue,45,4,2420.0,86
716041908,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,43,5,2082.0,75
708837858,Existing Customer,44,F,4,Doctorate,Unknown,Less than $40K,Blue,34,5,2718.0,68
828227433,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,46,6,5626.0,84
714487458,Attrited Customer,49,F,5,Graduate,Divorced,$40K - $60K,Blue,40,6,2920.0,39
711390333,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,6526.0,45
787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27,4,1793.0,40
714036258,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,36,4,2798.0,64
788752833,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,32,6,2427.0,69
773108958,Existing Customer,55,F,2,Uneducated,Married,$40K - $60K,Blue,48,4,3011.0,75
782437008,Existing Customer,41,F,3,College,Married,Unknown,Blue,35,6,2255.0,83
710729358,Attrited Customer,40,F,2,High School,Single,Unknown,Blue,30,6,6479.0,42
827423433,Existing Customer,41,F,4,Graduate,Divorced,Less than $40K,Blue,37,5,7492.0,67
756919683,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,41,6,3632.0,86
779219208,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,28,5,1744.0,86
712342833,Existing Customer,52,F,2,Graduate,Married,Unknown,Blue,36,5,5905.0,80
721121283,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,2573.0,81
790006383,Existing Customer,45,M,0,Unknown,Married,$80K - $120K,Blue,37,4,9654.0,67
756989583,Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,24,4,1605.0,68
717477783,Attrited Customer,49,F,4,Unknown,Single,Less than $40K,Silver,37,1,10195.0,36
716614683,Existing Customer,49,M,3,College,Single,$60K - $80K,Gold,36,5,34516.0,73
789942033,Attrited Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,34,5,10573.0,43
740784258,Existing Customer,47,F,2,College,Single,Less than $40K,Blue,40,4,1789.0,90
711336033,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,36,3,7595.0,72
768141558,Existing Customer,51,M,3,College,Single,$40K - $60K,Blue,45,4,3272.0,74
717179508,Existing Customer,33,F,0,Graduate,Single,Less than $40K,Blue,26,6,2382.0,68
716520033,Existing Customer,52,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,6,1981.0,61
783625008,Existing Customer,51,M,2,Post-Graduate,Single,$120K +,Blue,45,4,22294.0,71
769330908,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,5,2574.0,62
789396783,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,2112.0,78
709310433,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,3,5441.0,76
713094483,Existing Customer,43,F,3,Unknown,Married,$40K - $60K,Blue,32,3,4391.0,78
770753733,Existing Customer,42,F,5,College,Single,Less than $40K,Blue,28,4,3044.0,85
712659408,Existing Customer,57,M,1,High School,Married,$40K - $60K,Blue,45,3,2721.0,81
768475383,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,56,6,4467.0,74
779655183,Existing Customer,48,M,4,College,Single,$80K - $120K,Blue,31,6,5033.0,82
711278283,Existing Customer,61,F,1,High School,Unknown,Less than $40K,Blue,50,5,8604.0,65
713345508,Existing Customer,43,F,2,High School,Single,Less than $40K,Blue,36,4,2325.0,83
711379083,Existing Customer,60,F,0,Doctorate,Single,Less than $40K,Blue,42,5,2758.0,74
789144633,Existing Customer,45,M,1,Graduate,Married,$80K - $120K,Blue,34,3,9705.0,34
708393633,Existing Customer,41,F,0,High School,Married,Less than $40K,Blue,31,4,2685.0,94
708657033,Existing Customer,60,F,2,College,Single,Less than $40K,Blue,54,5,2694.0,71
717949008,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,1554.0,43
788866983,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,48,5,1438.3,61
751283658,Existing Customer,42,F,4,Unknown,Single,$40K - $60K,Blue,35,4,1786.0,73
718243533,Existing Customer,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,3,2648.0,74
779754408,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,33,3,2477.0,69
794866983,Existing Customer,51,F,1,Doctorate,Married,Unknown,Blue,45,6,7336.0,67
711832533,Existing Customer,42,M,3,High School,Single,$80K - $120K,Silver,32,3,34516.0,62
788552658,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,30,3,2479.0,86
715415508,Existing Customer,42,F,4,Graduate,Single,Unknown,Blue,36,3,9396.0,71
719962458,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,34,3,2561.0,70
712734933,Attrited Customer,43,F,2,College,Married,Less than $40K,Blue,36,5,4020.0,39
717410508,Existing Customer,43,M,3,Unknown,Married,$60K - $80K,Silver,30,4,25856.0,70
711796683,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,38,5,7398.0,73
709407933,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,34516.0,80
810493458,Existing Customer,52,F,1,Uneducated,Single,Unknown,Blue,47,6,4058.0,72
720494058,Existing Customer,51,F,2,College,Married,Less than $40K,Blue,25,4,3042.0,79
717050883,Existing Customer,60,F,1,High School,Single,Less than $40K,Blue,36,5,2688.0,71
713163258,Attrited Customer,38,F,2,Unknown,Married,Unknown,Blue,33,4,3388.0,52
715659333,Existing Customer,43,F,4,High School,Single,$40K - $60K,Blue,36,3,4902.0,69
712414908,Existing Customer,45,F,4,Unknown,Married,Unknown,Blue,37,4,3241.0,80
720175008,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,34,3,5069.0,66
719876808,Existing Customer,43,M,3,Unknown,Divorced,$80K - $120K,Blue,36,5,13625.0,62
713334483,Attrited Customer,46,M,1,Post-Graduate,Single,$60K - $80K,Blue,32,5,8766.0,35
708360108,Existing Customer,50,M,1,College,Single,$40K - $60K,Blue,41,3,2800.0,90
720676158,Existing Customer,34,F,4,Uneducated,Single,Unknown,Blue,21,6,9005.0,89
716631708,Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,36,4,2713.0,67
713025558,Attrited Customer,53,F,5,Doctorate,Single,Less than $40K,Blue,38,3,1438.3,47
710506683,Existing Customer,47,F,4,High School,Single,$40K - $60K,Blue,39,3,1746.0,75
712428333,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,41,3,2930.0,75
718041033,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,36,6,2178.0,76
709169133,Existing Customer,35,F,1,High School,Married,Unknown,Blue,23,3,1438.3,82
718164858,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,34,5,2021.0,97
809565183,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,1842.0,43
778377183,Existing Customer,49,M,3,Graduate,Single,$120K +,Blue,29,5,18284.0,92
712845258,Existing Customer,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,34516.0,71
716915133,Existing Customer,42,F,2,Unknown,Single,Less than $40K,Blue,36,5,1696.0,70
771403008,Existing Customer,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,7215.0,75
787441383,Existing Customer,52,F,0,Graduate,Married,Less than $40K,Blue,37,3,1793.0,62
711345258,Existing Customer,52,F,2,High School,Married,$40K - $60K,Blue,44,3,5731.0,85
713685033,Attrited Customer,44,F,2,Graduate,Married,Less than $40K,Blue,33,3,2417.0,38
718205283,Existing Customer,48,F,3,College,Single,$40K - $60K,Blue,37,6,1438.3,76
708337683,Existing Customer,51,M,2,Uneducated,Single,$60K - $80K,Blue,40,4,21800.0,62
720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,1547.0,43
710201058,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,38,3,1485.0,65
785218458,Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,38,4,2505.0,77
770740308,Existing Customer,49,F,4,Graduate,Unknown,$40K - $60K,Blue,35,3,2631.0,92
787493808,Attrited Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2700.0,49
708846183,Existing Customer,48,M,4,College,Single,$60K - $80K,Blue,30,4,3307.0,68
810586833,Existing Customer,38,F,3,Graduate,Divorced,Unknown,Blue,33,6,29638.0,78
711151383,Attrited Customer,34,F,1,Post-Graduate,Single,Less than $40K,Blue,26,3,2066.0,37
712425258,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,26,6,1859.0,72
772063308,Existing Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,34,5,13362.0,79
718574808,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,17,4,2431.0,74
717131283,Existing Customer,43,F,4,High School,Divorced,$40K - $60K,Blue,34,5,6034.0,67
798996183,Existing Customer,61,F,0,Unknown,Married,Less than $40K,Blue,55,4,2194.0,80
716831508,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,34,4,1963.0,59
715297908,Attrited Customer,41,F,4,College,Unknown,Unknown,Blue,22,4,1438.3,52
813234108,Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,40,4,2922.0,70
711027183,Existing Customer,50,M,4,College,Single,$40K - $60K,Blue,45,4,6943.0,80
718812708,Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,44,5,34516.0,48
709505808,Attrited Customer,45,F,3,College,Single,Unknown,Blue,33,5,4345.0,31
711267633,Attrited Customer,50,F,3,Graduate,Divorced,Less than $40K,Blue,40,5,4248.0,36
719613783,Existing Customer,51,F,1,Doctorate,Married,Less than $40K,Blue,42,3,1438.3,64
719035758,Existing Customer,53,F,3,Uneducated,Divorced,Less than $40K,Blue,43,5,2383.0,78
708473133,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,45,4,1677.0,68
712996833,Existing Customer,40,F,1,High School,Married,Unknown,Blue,33,4,2392.0,86
720963258,Attrited Customer,52,F,3,College,Married,Less than $40K,Blue,40,3,3474.0,37
819606258,Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Blue,43,5,8737.0,55
714634983,Attrited Customer,44,F,1,Unknown,Single,Unknown,Blue,36,3,3517.0,48
806428908,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,55,3,13397.0,75
710903358,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,55,5,6352.0,77
712676208,Existing Customer,46,F,5,High School,Single,Less than $40K,Blue,36,6,1787.0,79
709005633,Attrited Customer,62,M,0,High School,Single,$60K - $80K,Blue,51,3,18734.0,52
712102983,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,1438.3,87
754480233,Existing Customer,50,M,2,Post-Graduate,Divorced,$40K - $60K,Blue,43,5,3525.0,62
719042208,Existing Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,33,4,2067.0,65
716251608,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,6,2051.0,87
715537383,Existing Customer,46,M,3,College,Single,$120K +,Blue,30,5,27378.0,78
709460883,Attrited Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,1614.0,46
789325008,Existing Customer,49,M,3,College,Single,Less than $40K,Blue,38,5,7862.0,82
719195733,Existing Customer,47,M,3,College,Married,$60K - $80K,Blue,36,5,4284.0,85
787665258,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,37,1,1438.3,36
710226708,Existing Customer,55,F,2,Uneducated,Divorced,Less than $40K,Blue,49,5,1438.3,93
711982383,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,49,3,21805.0,79
716345283,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,4712.0,66
816850458,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,28,6,1698.0,40
710842308,Existing Customer,41,F,5,Uneducated,Single,$40K - $60K,Blue,26,4,2264.0,83
713132133,Existing Customer,54,F,1,Unknown,Married,Less than $40K,Blue,39,3,2720.0,81
788874333,Existing Customer,55,M,3,Post-Graduate,Unknown,$120K +,Blue,40,3,15631.0,67
717987258,Existing Customer,43,F,3,Unknown,Single,$40K - $60K,Blue,36,5,2594.0,67
793712658,Attrited Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,46,4,15011.0,36
708324483,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,39,3,1548.0,71
768612258,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,46,3,2700.0,78
719659758,Existing Customer,45,F,4,High School,Married,$40K - $60K,Blue,35,6,2919.0,72
711313158,Existing Customer,50,F,4,Unknown,Single,Unknown,Blue,44,5,10721.0,74
716483358,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,29,5,6125.0,68
719829633,Existing Customer,42,F,2,Unknown,Married,Less than $40K,Blue,29,5,3200.0,79
812465958,Existing Customer,53,F,3,Post-Graduate,Divorced,Unknown,Blue,48,5,12286.0,83
786536808,Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,45,3,21543.0,82
807369708,Existing Customer,52,M,3,College,Married,$120K +,Blue,47,3,6355.0,74
711397533,Existing Customer,52,F,2,High School,Married,Less than $40K,Blue,41,4,5616.0,62
711740508,Existing Customer,50,F,1,Unknown,Married,$40K - $60K,Blue,40,6,2661.0,82
715233108,Existing Customer,38,M,1,College,Married,$60K - $80K,Blue,36,4,2836.0,83
813807258,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,45,6,1438.3,82
769183908,Existing Customer,51,F,2,Doctorate,Single,Unknown,Blue,45,6,2109.0,58
718451133,Existing Customer,48,M,2,Graduate,Single,$60K - $80K,Blue,40,4,14951.0,68
721115733,Existing Customer,47,M,3,Unknown,Married,$60K - $80K,Blue,36,5,1591.0,79
720085233,Attrited Customer,51,F,2,Doctorate,Divorced,Unknown,Blue,40,6,8930.0,38
717036408,Existing Customer,36,F,1,Uneducated,Single,Unknown,Blue,36,6,4685.0,81
714427608,Existing Customer,45,F,5,Post-Graduate,Married,Unknown,Blue,29,5,2555.0,78
780019908,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,43,6,2172.0,82
827898033,Attrited Customer,54,F,1,Uneducated,Married,Unknown,Blue,50,4,2912.0,54
720302883,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,35,4,3390.0,78
715893633,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,2193.0,81
720730683,Existing Customer,51,F,2,Graduate,Married,Unknown,Blue,36,5,17412.0,84
720638283,Existing Customer,40,F,4,College,Single,Less than $40K,Blue,20,4,2801.0,83
789053883,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,31,4,11186.0,84
719286708,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,39,4,2434.0,76
713952558,Attrited Customer,53,F,3,Doctorate,Single,Unknown,Blue,43,3,1790.0,40
793395933,Existing Customer,59,F,1,High School,Single,Less than $40K,Blue,53,4,2716.0,69
813895458,Existing Customer,49,F,0,Unknown,Single,Unknown,Blue,43,6,2874.0,89
771733608,Attrited Customer,47,F,1,Graduate,Married,$40K - $60K,Blue,35,3,1438.3,40
710102208,Existing Customer,56,M,2,Graduate,Single,$60K - $80K,Blue,36,3,18776.0,75
719511783,Existing Customer,48,F,1,Unknown,Married,Unknown,Blue,41,3,1438.3,78
712849158,Attrited Customer,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,19793.0,44
783070833,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,5,2472.0,86
713419908,Existing Customer,58,F,2,High School,Married,Unknown,Blue,50,3,12362.0,72
789345408,Existing Customer,39,F,2,College,Married,$40K - $60K,Blue,29,5,1438.3,53
720992883,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,4,3189.0,76
803652633,Existing Customer,47,F,2,Uneducated,Single,Less than $40K,Blue,41,4,2092.0,70
789248958,Existing Customer,37,F,2,High School,Married,$40K - $60K,Blue,26,3,2946.0,89
716178483,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Blue,29,4,2430.0,71
715440558,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36,3,4143.0,74
711535158,Attrited Customer,46,F,1,College,Unknown,Unknown,Blue,35,5,2197.0,42
713647083,Existing Customer,53,F,2,Uneducated,Single,Unknown,Blue,36,5,9314.0,80
718311933,Attrited Customer,53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,3719.0,43
718404783,Attrited Customer,59,F,0,Unknown,Married,Unknown,Blue,49,5,6996.0,33
817332483,Attrited Customer,63,M,0,Doctorate,Single,Unknown,Blue,47,6,7306.0,43
710015733,Attrited Customer,41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,3,2029.0,37
794965233,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Silver,45,6,13199.0,44
710512833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,29,6,3304.0,79
710803008,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,30,6,3125.0,68
712987608,Existing Customer,51,F,2,Doctorate,Single,Less than $40K,Blue,40,3,1438.3,84
716974383,Existing Customer,41,M,5,Graduate,Single,$80K - $120K,Blue,28,3,2491.0,35
720930633,Attrited Customer,58,F,0,High School,Single,Less than $40K,Blue,46,5,1977.0,37
710136258,Attrited Customer,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,1806.0,43
779438208,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,22,4,1938.0,75
721017333,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,36,4,3188.0,83
720952608,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,29,6,2288.0,68
712886733,Existing Customer,44,F,1,Graduate,Unknown,Less than $40K,Blue,32,3,1780.0,87
810545733,Existing Customer,47,F,2,College,Married,Unknown,Blue,42,3,2373.0,63
822132858,Attrited Customer,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,23250.0,43
713526258,Attrited Customer,47,M,3,Uneducated,Single,$120K +,Blue,36,3,34516.0,33
712877733,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,42,6,12882.0,84
713339283,Existing Customer,54,M,3,Unknown,Married,$60K - $80K,Blue,39,4,6348.0,71
720473433,Existing Customer,59,F,1,Graduate,Unknown,Less than $40K,Blue,36,5,2621.0,78
780584658,Attrited Customer,33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,4,1843.0,61
711824358,Existing Customer,44,F,4,College,Single,Less than $40K,Blue,31,3,3228.0,70
789990333,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,35,5,2303.0,80
721332033,Existing Customer,42,M,2,Unknown,Single,$80K - $120K,Blue,30,4,29195.0,67
709612983,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2990.0,41
771058908,Existing Customer,55,F,3,High School,Single,$40K - $60K,Blue,42,3,2873.0,72
715471833,Existing Customer,50,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,5,28253.0,67
711781233,Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,45,6,1882.0,87
713947908,Existing Customer,33,M,2,High School,Married,$80K - $120K,Blue,23,6,1630.0,91
709741608,Existing Customer,51,M,2,Unknown,Single,$80K - $120K,Blue,36,3,4546.0,53
709333608,Existing Customer,58,F,2,High School,Single,Unknown,Blue,46,6,2395.0,84
709688883,Attrited Customer,45,M,3,High School,Unknown,$80K - $120K,Blue,36,4,3845.0,39
716269308,Existing Customer,56,F,3,Graduate,Single,Less than $40K,Blue,36,4,2836.0,90
708692583,Attrited Customer,44,F,2,High School,Single,Less than $40K,Blue,31,3,1506.0,44
709892658,Existing Customer,48,F,5,Graduate,Single,Less than $40K,Blue,38,5,1605.0,67
713815383,Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,36,3,11778.0,44
710183283,Existing Customer,55,F,1,High School,Married,Less than $40K,Blue,36,5,2747.0,84
711937158,Existing Customer,49,M,3,College,Married,$60K - $80K,Blue,39,5,2501.0,87
771486933,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,52,5,2563.0,84
717450633,Attrited Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,1659.0,39
718421808,Existing Customer,56,F,2,Uneducated,Married,Unknown,Blue,43,6,3068.0,73
716403633,Existing Customer,60,F,0,College,Divorced,Less than $40K,Blue,50,5,3426.0,69
717646983,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,49,4,3214.0,53
778837083,Attrited Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,31,3,12906.0,62
768632958,Attrited Customer,59,F,1,Graduate,Single,Unknown,Blue,49,3,8708.0,49
715622508,Attrited Customer,52,M,2,Unknown,Married,$80K - $120K,Blue,41,6,7904.0,32
708402333,Existing Customer,48,F,2,Doctorate,Divorced,Unknown,Blue,37,6,4549.0,88
708946008,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,5,1438.3,39
715625658,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,36,3,4476.0,87
789599283,Existing Customer,44,F,3,College,Divorced,Unknown,Blue,38,5,2002.0,62
708960858,Existing Customer,40,M,4,High School,Married,$80K - $120K,Blue,21,3,11502.0,85
814840833,Attrited Customer,44,M,4,Doctorate,Married,$120K +,Blue,39,4,7924.0,37
772082208,Existing Customer,39,M,1,Graduate,Single,$120K +,Blue,28,4,16199.0,82
711597183,Existing Customer,43,M,2,Uneducated,Divorced,$80K - $120K,Blue,34,5,1452.0,72
712110333,Attrited Customer,37,F,3,High School,Single,Unknown,Blue,18,4,2179.0,48
718673358,Attrited Customer,35,M,3,Doctorate,Married,$80K - $120K,Blue,30,5,13590.0,52
712479633,Attrited Customer,31,F,1,Unknown,Single,Less than $40K,Blue,20,3,1695.0,43
716108283,Existing Customer,53,F,4,Graduate,Married,Less than $40K,Blue,46,6,4430.0,82
779360808,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,35,3,2919.0,75
716352033,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,2796.0,78
716643033,Attrited Customer,41,F,2,Graduate,Married,Less than $40K,Blue,31,3,2580.0,40
711567333,Existing Customer,43,M,1,High School,Single,$60K - $80K,Blue,31,5,2834.0,70
788756133,Existing Customer,44,F,3,Unknown,Divorced,Less than $40K,Blue,24,4,2617.0,60
755437533,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,41,3,1522.0,77
713573508,Attrited Customer,41,M,4,Graduate,Unknown,$40K - $60K,Silver,32,4,16509.0,43
709430508,Attrited Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,32,1,7316.0,50
710645583,Existing Customer,44,F,2,Uneducated,Single,Unknown,Blue,37,5,7627.0,75
714253983,Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,36,4,9465.0,59
771566208,Existing Customer,48,M,3,College,Married,Less than $40K,Blue,36,3,8795.0,74
713314533,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,27,6,12283.0,41
720725883,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,20,5,2715.0,68
708539583,Existing Customer,44,F,3,Unknown,Married,Unknown,Blue,25,6,19897.0,63
716747283,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,36,5,2097.0,79
787519683,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,30,3,3028.0,78
721044333,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,22,5,1695.0,91
713679633,Attrited Customer,41,F,3,Graduate,Married,Less than $40K,Blue,33,6,1438.3,51
711126483,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Blue,28,4,1438.3,76
814191333,Attrited Customer,55,M,2,Unknown,Divorced,$120K +,Blue,50,5,24250.0,41
715040208,Existing Customer,49,F,2,Graduate,Single,Unknown,Blue,38,6,5076.0,72
710769258,Existing Customer,40,F,2,Graduate,Single,Unknown,Blue,27,4,4438.0,75
715227633,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,36,5,1964.0,60
708635058,Existing Customer,53,F,0,High School,Single,Less than $40K,Blue,44,4,1904.0,85
709051533,Existing Customer,46,F,1,Graduate,Married,$40K - $60K,Blue,26,6,2933.0,92
718940208,Existing Customer,55,F,0,Graduate,Single,Unknown,Blue,44,6,18202.0,68
712361583,Existing Customer,47,M,5,Graduate,Married,$80K - $120K,Silver,36,3,34516.0,67
708390633,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,44,5,2421.0,69
720281508,Existing Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,34,3,2406.0,91
720885558,Existing Customer,51,F,2,High School,Single,$40K - $60K,Blue,37,5,2621.0,74
709781208,Existing Customer,34,F,0,Unknown,Married,Less than $40K,Blue,26,5,2291.0,82
710086308,Existing Customer,46,F,4,High School,Unknown,$40K - $60K,Blue,38,6,3645.0,87
713282733,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,3375.0,64
815812683,Existing Customer,47,M,3,Unknown,Single,$120K +,Blue,42,5,8856.0,77
708204033,Existing Customer,36,F,5,Unknown,Single,Less than $40K,Blue,24,3,2980.0,70
720040158,Existing Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,17656.0,71
755996583,Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,50,5,2475.0,43
711359058,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,33,3,3942.0,71
714064908,Existing Customer,57,F,1,Graduate,Single,Less than $40K,Blue,36,4,1771.0,84
717074283,Attrited Customer,45,F,3,Graduate,Divorced,Unknown,Blue,37,5,17678.0,49
765847383,Existing Customer,50,M,1,Graduate,Married,$120K +,Blue,43,4,20958.0,78
789531633,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,46,4,4117.0,88
820593033,Existing Customer,43,F,2,Graduate,Single,$40K - $60K,Silver,39,3,18524.0,64
710078358,Existing Customer,36,M,4,Post-Graduate,Married,Less than $40K,Blue,26,5,2222.0,88
715025208,Existing Customer,56,F,2,College,Married,Less than $40K,Blue,46,5,3119.0,63
709596783,Existing Customer,46,M,3,College,Married,$40K - $60K,Blue,34,5,1611.0,78
715960308,Attrited Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,44,3,4090.0,49
716653758,Existing Customer,55,M,0,Unknown,Single,$60K - $80K,Blue,36,3,1467.0,74
787268733,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,46,5,2442.0,85
789923058,Attrited Customer,53,F,1,High School,Married,$40K - $60K,Blue,44,3,1816.0,44
771079833,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,27,3,1438.3,78
710507733,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,35,3,14958.0,68
